city,cats,price,people,district,airport,electricity,water,label
Beograd,7.0,52886.548357455205,2.0,14,True,-0.74096885382708,-0.6811214549645537,nekvalitetan
Nis,0.0,54501.491420300816,5.0,11,True,-0.3624457913654874,-0.16808414729822638,kvalitetan
Kragujevac,3.0,67331.94991572638,4.0,6,,-0.1371943786711446,-0.18984899231091024,kvalitetan
Novi Sad,2.0,87900.50350978447,0.0,8,,0.5351880559651767,-0.6348287984803029,nekvalitetan
Beograd,9.0,64196.88858370246,0.0,10,True,-0.8504347842335431,-0.3382364373870429,nekvalitetan
Nis,6.0,69938.6296860599,3.0,11,True,0.40092134651815325,-0.9207544329897559,nekvalitetan
Kragujevac,5.0,57773.50564777951,4.0,9,,0.05137579026556222,-0.21296172293410637,kvalitetan
Novi Sad,8.0,71250.35435668172,1.0,19,,1.022071689817531,0.22607704270627588,nekvalitetan
Beograd,9.0,92439.69885936298,3.0,19,True,-0.27299934489120176,0.17839184116095824,kvalitetan
Nis,0.0,69166.57833316221,6.0,0,True,0.1067818961697116,-0.5289261745961585,kvalitetan
Kragujevac,8.0,60445.23399365838,1.0,7,,-0.6425271244849083,-1.0263498161968678,nekvalitetan
Novi Sad,,73648.00766774575,5.0,9,,-0.5487168595705728,-0.9755458242034358,nekvalitetan
Beograd,1.0,64836.77815305063,4.0,6,True,-0.09065937550481334,0.397668318301422,kvalitetan
Nis,9.0,97693.68375797111,2.0,10,True,-0.22663347419361535,-0.15344212712568966,kvalitetan
Kragujevac,3.0,53835.30811003156,0.0,1,,-0.8297778070190521,0.5861060589773549,nekvalitetan
Novi Sad,8.0,98707.03506190184,2.0,11,,-0.16381338787949154,-0.39174522731870376,kvalitetan
Beograd,0.0,70503.45005522715,7.0,0,True,-0.8486089458186179,0.3384346025906931,nekvalitetan
Nis,0.0,77364.70390173211,,1,True,-0.3244908023555797,-0.2646586117445362,kvalitetan
Kragujevac,,91272.1435530124,6.0,13,,-0.0858296224319624,0.9222065872120697,nekvalitetan
Novi Sad,3.0,78485.27411487923,2.0,5,,-0.054601090060751624,1.1009703355326639,nekvalitetan
Beograd,1.0,92721.02002799613,7.0,5,True,-0.4801215548100394,0.06216501047835237,kvalitetan
Nis,9.0,71068.75117310054,5.0,0,True,-0.007561741323239335,0.9679442737961396,nekvalitetan
Kragujevac,,79180.21450543124,5.0,9,,-0.3793844059773698,-0.21919192895986303,kvalitetan
Novi Sad,,58462.521315705235,,6,,-0.8300917181874836,0.5039684264818959,nekvalitetan
Beograd,0.0,57460.23801942381,5.0,5,True,0.0639366944249054,-0.03580712984152479,kvalitetan
Nis,,92191.20911585947,4.0,8,True,-0.781537518536759,0.39957092052584375,nekvalitetan
Kragujevac,4.0,85856.97046433561,1.0,7,,0.6925751770330115,-0.5344171168320682,nekvalitetan
Novi Sad,0.0,83810.25062624291,4.0,6,,0.342623222798209,-0.2657241052590742,kvalitetan
Beograd,6.0,99883.8476957508,5.0,2,True,-0.08887902890761831,-0.11893071023176763,kvalitetan
Nis,2.0,86843.61847754437,,4,True,-0.3010629532888836,-0.05887239337752982,kvalitetan
Kragujevac,7.0,88474.13472474321,6.0,13,,0.4081223592133954,-0.7591367679709125,nekvalitetan
Novi Sad,8.0,53128.44573930409,0.0,2,,-0.2211619779736727,0.38726638980316286,kvalitetan
Beograd,4.0,66860.85969882434,2.0,14,True,-0.30427715934214117,0.1819484270949775,kvalitetan
Nis,3.0,80302.80507039366,4.0,7,True,1.0020371711596756,-0.0799799443041685,nekvalitetan
Kragujevac,7.0,83919.29304438434,1.0,2,,-0.693004805051283,-0.6187544560065745,nekvalitetan
Novi Sad,6.0,85360.1984291294,0.0,9,,-0.2704692061168431,-0.9035163900325931,nekvalitetan
Beograd,1.0,76390.93474319381,5.0,11,True,-0.3391098943803249,-0.11308484887046147,kvalitetan
Nis,2.0,96732.1863559733,2.0,11,True,0.9402774917600528,-0.34080694474913914,nekvalitetan
Kragujevac,9.0,55597.061615891886,3.0,19,,0.43385952078337364,0.8959138354856833,nekvalitetan
Novi Sad,0.0,81809.75261979901,5.0,9,,0.1096303561867778,0.09858244384910775,kvalitetan
Beograd,,76840.9185765475,4.0,3,True,0.12168160143979298,-0.12637338190033154,kvalitetan
Nis,7.0,52874.82296223377,7.0,3,True,0.19351943122766863,-0.15540932866610305,kvalitetan
Kragujevac,2.0,64241.298659017884,0.0,17,,-0.5682124163025292,0.5503939895245018,nekvalitetan
Novi Sad,,55601.59555502881,1.0,8,,-1.0139387030286908,0.441356080022272,nekvalitetan
Beograd,4.0,61001.075486320915,1.0,15,True,0.9798805566894135,-0.4316534510841987,nekvalitetan
Nis,4.0,50907.75131673873,2.0,1,True,-0.6390132539194079,0.45723514276288024,nekvalitetan
Kragujevac,,98174.35564532844,4.0,18,,-0.194465158059028,-0.8283417454788975,nekvalitetan
Novi Sad,2.0,97838.33788559772,2.0,17,,0.9466799886752879,0.7373754772454884,nekvalitetan
Beograd,8.0,90525.07165049485,7.0,18,True,0.4681665748201612,-0.1706175248160346,kvalitetan
Nis,,72437.74948619642,5.0,15,True,0.14982930192158345,0.11228536709100137,kvalitetan
Kragujevac,8.0,89219.30614662527,,3,,-0.5562882352832944,0.6917162511167987,nekvalitetan
Novi Sad,6.0,95781.26009891182,1.0,11,,-0.039025588448525085,0.29566031760980116,kvalitetan
Beograd,3.0,58553.085133318156,,17,True,-0.6339048918432202,0.578649862015998,nekvalitetan
Nis,9.0,87359.89078599121,,8,True,-0.04731089264420875,-0.7439955410422027,kvalitetan
Kragujevac,6.0,56707.22854668103,,12,,1.1580988122915763,0.5310873189712078,nekvalitetan
Novi Sad,0.0,93389.7317451848,4.0,18,,-0.008392341819799365,0.9781056711413182,nekvalitetan
Beograd,6.0,69962.37540071388,4.0,2,True,0.02802418791970722,0.1655073862352642,kvalitetan
Nis,,89555.06461996894,1.0,10,True,0.18994818720597334,-0.17932402437746936,kvalitetan
Kragujevac,3.0,59947.67586840882,5.0,4,,0.3047453286778895,0.7428464274147255,nekvalitetan
Novi Sad,6.0,67482.61574449137,7.0,10,,0.10136838067583288,0.008234811826040633,kvalitetan
Beograd,1.0,92080.97620065576,1.0,9,True,-1.2378437727440805,0.5013900636991141,nekvalitetan
Nis,3.0,99830.66969478529,6.0,6,True,0.6471952351326922,-0.8244683621998601,nekvalitetan
Kragujevac,,94518.53972233465,6.0,8,,0.28353410847461835,-0.8986950494463583,nekvalitetan
Novi Sad,7.0,67055.93609020725,3.0,7,,0.2320670188144633,-0.3946534044222807,kvalitetan
Beograd,2.0,92869.6010777026,4.0,13,True,-0.6484707089067613,-1.08225792154631,nekvalitetan
Nis,7.0,75041.71981116092,7.0,0,True,0.4526854535362636,0.16667377361123492,kvalitetan
Kragujevac,9.0,75873.41480004773,,1,,-0.11012572455416147,-1.008627681089869,nekvalitetan
Novi Sad,8.0,89977.24318553237,7.0,6,,0.3160912900603562,-0.09384806942595822,kvalitetan
Beograd,,51859.3559744194,2.0,4,True,-0.6295318564381468,0.3856247471878921,nekvalitetan
Nis,6.0,76480.25678621483,5.0,10,True,0.29985376762890054,-0.9003457241346587,nekvalitetan
Kragujevac,7.0,65337.53438049069,3.0,1,,-0.05418428656857843,-0.10339528495490316,kvalitetan
Novi Sad,8.0,74172.78652386219,0.0,15,,0.2410413247550438,-0.1762134065697987,kvalitetan
Beograd,9.0,84754.44020707734,1.0,14,True,0.2647990673501355,0.9134434069232168,nekvalitetan
Nis,8.0,63067.54341592123,0.0,17,True,-0.4560731683150342,-0.31285444244671534,nekvalitetan
Kragujevac,4.0,97484.768950963,2.0,18,,-0.08388573676208765,-0.9866036362013255,nekvalitetan
Novi Sad,5.0,72820.52424230013,2.0,3,,-0.6961986217165795,0.55072888959069,nekvalitetan
Beograd,9.0,82200.02101832084,4.0,16,True,0.12570544866176628,-0.6296508447089826,kvalitetan
Nis,7.0,61605.40479442135,2.0,6,True,-0.004853243336092782,0.12055658174960135,kvalitetan
Kragujevac,0.0,54655.693310980525,1.0,3,,0.20945093495432648,-0.1730016469759455,kvalitetan
Novi Sad,,80614.10225669245,1.0,4,,-0.09869069526735237,-0.06140625998734836,kvalitetan
Beograd,4.0,95413.17302628359,4.0,17,True,-0.2240479571099098,0.2758937374828423,kvalitetan
Nis,5.0,77262.09523260771,5.0,13,True,-0.16041388140276713,-0.43594491333074215,kvalitetan
Kragujevac,6.0,77286.42524799862,,16,,0.2029173099664459,-0.17070026783903192,kvalitetan
Novi Sad,8.0,69211.12861463259,2.0,14,,-0.7752188840112489,-0.4670475573400571,nekvalitetan
Beograd,7.0,80345.82350191657,2.0,7,True,0.48027310675028945,0.17076825718520228,kvalitetan
Nis,1.0,64054.42081972723,4.0,17,True,0.2611883928897234,1.0672802671867236,nekvalitetan
Kragujevac,6.0,54308.119167829565,,11,,0.6560129035489712,-0.7358822293403854,nekvalitetan
Novi Sad,5.0,53598.188012825085,7.0,4,,0.1248570903811094,0.21737810281012257,kvalitetan
Beograd,2.0,90074.27911015716,3.0,0,True,-0.22062352170744254,0.167977909358447,kvalitetan
Nis,0.0,88476.52431395123,5.0,16,True,-0.6234890988666286,0.17735108702385052,kvalitetan
Kragujevac,3.0,64516.451221234296,4.0,8,,0.8561179048746146,0.5746496935318541,nekvalitetan
Novi Sad,,64784.265391626075,6.0,3,,0.1485764654566388,-0.009237393893565815,kvalitetan
Beograd,,51796.00279079615,3.0,19,True,0.14953984828946237,0.8513674563777336,nekvalitetan
Nis,,83014.3331785349,0.0,7,True,0.2636810783735921,-0.17119118508771067,kvalitetan
Kragujevac,1.0,97885.53225272079,6.0,16,,-0.04739259055468706,-0.164950020313644,kvalitetan
Novi Sad,1.0,50457.876612415756,,18,,0.9427357225337926,-0.43896805428713415,nekvalitetan
Beograd,9.0,62570.83946901339,3.0,18,True,0.43931769825979927,0.002141137939631596,kvalitetan
Nis,1.0,87393.14678346351,0.0,9,True,0.46451410729776754,0.7836412500854181,nekvalitetan
Kragujevac,1.0,85900.72404825577,3.0,10,,-0.13047271665713617,-0.10101743370766442,kvalitetan
Novi Sad,3.0,78679.01293626163,3.0,13,,-0.16005917531988617,0.16723982285733088,kvalitetan
Beograd,8.0,71417.25262150323,5.0,5,True,1.0669351219844396,-0.13353155327119487,nekvalitetan
Nis,1.0,68788.41195943317,6.0,15,True,-0.533046741406283,0.11298874160323483,kvalitetan
Kragujevac,1.0,52642.05471721786,7.0,2,,0.4845865390161029,0.7905392942618665,nekvalitetan
Novi Sad,0.0,64902.732338006244,4.0,13,,-0.1313987096215636,0.9291169567354841,nekvalitetan
Beograd,7.0,77971.77729235866,4.0,12,True,0.13178032176056528,-0.09585513029138092,kvalitetan
Nis,8.0,70992.78415051416,1.0,13,True,-0.010100656306205463,-0.20678325250691135,kvalitetan
Kragujevac,6.0,99359.33777267077,1.0,15,,0.34713513356444015,0.09514752360804059,kvalitetan
Novi Sad,4.0,86405.40751971645,1.0,6,,1.008012043848388,-0.011135147682256992,nekvalitetan
Beograd,6.0,95247.24726338609,0.0,11,True,-1.0695452357006923,-0.20447017668173917,nekvalitetan
Nis,2.0,71788.69596253544,2.0,17,True,0.9498798319419245,0.5828937333082918,nekvalitetan
Kragujevac,2.0,63422.3195974148,4.0,0,,0.6793486521201926,0.014492428756496867,nekvalitetan
Novi Sad,5.0,77288.65018054922,3.0,5,,0.049895816216358246,-0.43748759027985445,kvalitetan
Beograd,,51622.00167577702,6.0,1,True,-0.1111184895779827,-0.2321025516389072,kvalitetan
Nis,7.0,74308.49450291501,0.0,16,True,-0.7132240757761221,-0.46708424384704994,nekvalitetan
Kragujevac,,81380.40556293627,5.0,7,,0.5789290128485891,0.8730922622927556,nekvalitetan
Novi Sad,0.0,54614.44017632211,1.0,4,,0.3799817401957732,-0.5725161323387747,kvalitetan
Beograd,4.0,80689.04161026755,0.0,17,True,-0.20664348183798203,-0.27824504503118785,kvalitetan
Nis,2.0,92498.782445024,7.0,13,True,-0.2805735010653005,0.12569180077115483,kvalitetan
Kragujevac,2.0,64733.171165888925,6.0,4,,1.17971499981698,0.17381324129322373,nekvalitetan
Novi Sad,7.0,62501.26413183636,2.0,2,,0.0007185125703086659,0.3373717282817743,kvalitetan
Beograd,8.0,94568.08352805066,7.0,15,True,0.31587009002258265,1.1375046337006105,nekvalitetan
Nis,9.0,89356.07763095037,2.0,10,True,0.10094817964943115,0.23976972988070788,kvalitetan
Kragujevac,2.0,64095.28357817102,5.0,4,,0.47329110714545874,-0.035633963841341904,kvalitetan
Novi Sad,,83162.36292705298,1.0,4,,0.1293213429516235,-0.08930339655004235,kvalitetan
Beograd,9.0,73905.53524426316,0.0,7,True,0.22341565485685896,-1.024688291036028,nekvalitetan
Nis,1.0,55246.80321769767,,3,True,0.3037017757272745,0.042326979522866154,kvalitetan
Kragujevac,7.0,68078.29085928836,1.0,15,,0.43751478624305645,-1.1194993775486433,nekvalitetan
Novi Sad,6.0,73993.26947515988,1.0,17,,0.2244816844439986,0.16963515965115095,kvalitetan
Beograd,,82902.37197572665,0.0,5,True,-0.5506246319869832,-0.9495897053425051,nekvalitetan
Nis,2.0,84268.1613810262,4.0,9,True,-0.09794666008287198,0.23956258439617079,kvalitetan
Kragujevac,5.0,93993.32467509262,7.0,19,,-0.09769074038174227,-0.4457013957903322,kvalitetan
Novi Sad,0.0,55041.17485202397,1.0,15,,-0.2419034525670714,-1.0895603806267373,nekvalitetan
Beograd,5.0,54047.970586436815,2.0,13,True,-0.6182253172823738,0.35975592730394457,nekvalitetan
Nis,6.0,62859.62511448082,7.0,0,True,-0.9465298726997878,-0.03971672266661014,nekvalitetan
Kragujevac,0.0,71471.2959749883,4.0,13,,-0.03597106359618474,-0.18051979406615648,kvalitetan
Novi Sad,2.0,74749.56148120301,6.0,15,,0.7198923824802816,0.11212136152929475,nekvalitetan
Beograd,7.0,55560.24657100483,,3,True,-0.24117337798008356,0.21141784414593556,kvalitetan
Nis,1.0,80213.91429602428,2.0,17,True,-0.5969114386608209,0.4912678643359121,nekvalitetan
Kragujevac,6.0,64691.119179684756,6.0,4,,-0.3482482753219293,0.1328266384423706,kvalitetan
Novi Sad,0.0,52819.31286339367,,16,,-0.912818361117929,-0.71396188003504,nekvalitetan
Beograd,9.0,72598.06398348395,7.0,15,True,0.12941139600093643,0.26292664020193096,kvalitetan
Nis,2.0,91768.3468838991,7.0,12,True,0.16860750009406633,1.019580392141987,nekvalitetan
Kragujevac,5.0,94243.60013412792,,13,,-0.3844936680738211,-0.13639062424029066,kvalitetan
Novi Sad,,83791.7257257076,6.0,3,,0.2644347307548834,0.13049784498086378,kvalitetan
Beograd,4.0,97101.10377094365,0.0,10,True,-0.6351009747356849,0.8222636604932222,nekvalitetan
Nis,5.0,80717.08874447641,6.0,16,True,0.03504643544410061,0.28849122673898736,kvalitetan
Kragujevac,2.0,61014.96078382082,,10,,-1.0996819870892933,0.1248730534629981,nekvalitetan
Novi Sad,8.0,91288.48875468662,5.0,15,,-0.5659648756746247,-1.0150007365319282,nekvalitetan
Beograd,,53713.574493549204,7.0,12,True,0.2594531810631853,-0.8595224375514777,nekvalitetan
Nis,8.0,70688.35316442148,5.0,14,True,-0.9429486875219932,-0.1876670609917783,nekvalitetan
Kragujevac,,94424.37196142355,5.0,2,,-0.13242264868326833,-0.17483295720477227,kvalitetan
Novi Sad,,51987.90118917071,2.0,2,,0.10291254967707981,0.024004285754965854,kvalitetan
Beograd,,85851.63490852455,3.0,18,True,-0.002781460652768644,0.06954720151485483,kvalitetan
Nis,3.0,98858.78684324556,4.0,2,True,0.20041976454302443,-0.21093839366998585,kvalitetan
Kragujevac,8.0,86576.65115325004,4.0,2,,0.23856108964723466,0.20373868262413256,kvalitetan
Novi Sad,7.0,89806.4465520533,,8,,-0.06079056529205641,-0.6130090519666351,kvalitetan
Beograd,5.0,94418.77988403893,1.0,9,True,-0.4245650609616164,0.08021509789312228,kvalitetan
Nis,6.0,52193.27244859273,3.0,5,True,0.09530906374113982,0.10710558940584652,kvalitetan
Kragujevac,8.0,85430.31503375532,2.0,13,,-0.09363720810336831,0.02055586677803349,kvalitetan
Novi Sad,0.0,87788.20049507901,4.0,19,,-0.1921439749654309,0.16446851089031234,kvalitetan
Beograd,7.0,58558.92548171721,,7,True,0.44108043122656587,0.7423727890264167,nekvalitetan
Nis,,74898.09546864292,2.0,5,True,-0.5363949464436015,0.9267010802573505,nekvalitetan
Kragujevac,3.0,68349.52331190507,6.0,9,,0.4750692153511967,-0.10556158022679704,kvalitetan
Novi Sad,0.0,79930.65547998955,7.0,18,,0.007308310616838107,-0.41007773422432847,kvalitetan
Beograd,9.0,61171.655870613686,7.0,17,True,0.8063128271056895,0.7564773125089919,nekvalitetan
Nis,,72801.62396199245,6.0,0,True,0.6864192008494701,0.6941999198007786,nekvalitetan
Kragujevac,6.0,90635.25032948975,1.0,13,,-1.0255453447446934,0.6892298047607853,nekvalitetan
Novi Sad,1.0,95540.7778511346,3.0,3,,-0.3502298934399307,-0.08027428167395902,kvalitetan
Beograd,1.0,50397.36161957547,4.0,17,True,-0.03720023478938707,-0.053826950190581896,kvalitetan
Nis,0.0,90607.54954009986,5.0,12,True,-0.15748022182478222,-0.8635906139019947,nekvalitetan
Kragujevac,,98561.62295696794,6.0,8,,-0.29657975606834924,-0.46028390985038276,kvalitetan
Novi Sad,3.0,62288.39492460858,0.0,17,,-0.9450578261088792,0.009317524843193703,nekvalitetan
Beograd,0.0,86276.26930345592,2.0,16,True,0.20271452875527152,-1.2358718869490348,nekvalitetan
Nis,,64997.98784021282,7.0,6,True,0.48230300874466026,0.8972010764989464,nekvalitetan
Kragujevac,3.0,62092.26768789043,1.0,17,,0.6821202453573505,-0.7807762479287642,nekvalitetan
Novi Sad,1.0,50459.57038113195,2.0,1,,0.5620119232140979,-0.16937900860721228,kvalitetan
Beograd,5.0,92116.56980533316,1.0,9,True,0.29486191650171784,0.4889849003146147,kvalitetan
Nis,5.0,63958.30655776832,4.0,12,True,0.026309267804207663,-0.26892649330130736,kvalitetan
Kragujevac,8.0,93784.58388438752,,14,,-0.7428855847754845,0.7505379341745417,nekvalitetan
Novi Sad,1.0,68999.98640578648,0.0,13,,-0.1798710806129783,-0.3749043721425332,kvalitetan
Beograd,,76732.42748514243,2.0,2,True,0.16841011723415283,0.8773952527957971,nekvalitetan
Nis,8.0,88949.03746020334,2.0,16,True,-0.04557686528899116,-0.11905544599214232,kvalitetan
Kragujevac,,66543.6873866621,1.0,6,,0.43744331041034024,1.0441300466454988,nekvalitetan
Novi Sad,5.0,83884.89840319956,5.0,7,,-0.5147886025672439,0.7536811420684706,nekvalitetan
Beograd,6.0,71154.8773054981,3.0,18,True,1.0372356017291853,0.00019699686181019055,nekvalitetan
Nis,2.0,83927.6052343208,2.0,19,True,-0.22949310401116205,0.06811962439113145,kvalitetan
Kragujevac,1.0,79627.21749427012,3.0,7,,0.3938136692169094,0.9270181916007139,nekvalitetan
Novi Sad,7.0,52517.701870117424,,6,,0.133362562523972,0.9783547364399832,nekvalitetan
Beograd,2.0,89878.14027922176,6.0,4,True,-0.11568821934926724,0.22053240985745548,kvalitetan
Nis,1.0,98455.30625790113,,16,True,-0.6699857661984426,-0.7519372615911046,nekvalitetan
Kragujevac,4.0,89378.94730788557,0.0,18,,0.8783170053695668,0.1264689710305683,nekvalitetan
Novi Sad,6.0,76461.29043158639,2.0,6,,-0.2125603414043383,-0.1188696184167124,kvalitetan
Beograd,4.0,56121.293038150834,,16,True,-0.1742883534549918,0.17682303067222838,kvalitetan
Nis,7.0,85884.6678655966,3.0,10,True,0.40882710526523147,0.11057203324600293,kvalitetan
Kragujevac,5.0,76185.49702168883,3.0,6,,-0.9169205005436685,-0.1986324615448368,nekvalitetan
Novi Sad,0.0,79247.28195734521,6.0,2,,0.9152905994146068,0.43821813700620976,nekvalitetan
Beograd,2.0,68504.90682255867,6.0,9,True,0.3889585657071889,-0.7690191956824022,nekvalitetan
Nis,,55322.79016747363,4.0,8,True,0.2608663277497273,-0.30975918127888913,kvalitetan
Kragujevac,4.0,71245.43391142375,,19,,-0.6022500766806145,-0.4529635464671675,nekvalitetan
Novi Sad,9.0,72276.98189220902,7.0,0,,-0.8455403499366261,-0.031954675712166106,nekvalitetan
Beograd,8.0,91216.84614586161,7.0,3,True,0.020015441821524926,-1.186065603307257,nekvalitetan
Nis,5.0,75862.16122037891,4.0,1,True,-1.0973743713777637,0.13790561659650907,nekvalitetan
Kragujevac,,73576.63124871286,0.0,14,,-0.1828589022348222,-0.2847575887025587,kvalitetan
Novi Sad,1.0,84963.4681199891,4.0,18,,0.16711246506748484,0.048499513590138675,kvalitetan
Beograd,4.0,72470.97142369619,,15,True,0.9628569697245732,-0.32137169462517456,nekvalitetan
Nis,2.0,83692.94853898213,4.0,2,True,0.8812001761913436,-0.5945137330246214,nekvalitetan
Kragujevac,7.0,90994.49932438738,4.0,0,,-0.9304075174404463,0.34966360502129534,nekvalitetan
Novi Sad,4.0,84238.41348410989,2.0,17,,0.9023436521550728,-0.4879569432275631,nekvalitetan
Beograd,3.0,96515.14292135357,0.0,10,True,0.23064068955841227,-0.04797393430421733,kvalitetan
Nis,0.0,67113.42727267824,4.0,6,True,-0.0947241035754332,-1.1329600081003628,nekvalitetan
Kragujevac,3.0,60553.66241977325,6.0,13,,-0.4422699760436096,0.0030837257179301136,kvalitetan
Novi Sad,3.0,69730.20022938149,,7,,0.35956929327743875,-0.0288253260321978,kvalitetan
Beograd,4.0,72176.02045674977,3.0,17,True,-0.8519319310565296,-0.3577383249326798,nekvalitetan
Nis,8.0,61022.11907125857,7.0,19,True,-0.02515669000506289,-0.2786212336748867,kvalitetan
Kragujevac,5.0,78642.7824808111,3.0,9,,-0.20458137308159174,0.3704373308356368,kvalitetan
Novi Sad,8.0,50318.93934534035,3.0,15,,-0.77162295344626,0.6418129343659713,nekvalitetan
Beograd,8.0,54750.43875431199,1.0,4,True,-0.19174547962317173,0.21900289222770516,kvalitetan
Nis,3.0,95110.65372754552,2.0,9,True,-0.11472039917024096,-0.9683089958793091,nekvalitetan
Kragujevac,1.0,50328.717342567594,0.0,14,,0.7180006090907118,0.5742728063995839,nekvalitetan
Novi Sad,4.0,66798.58612773928,6.0,14,,-0.04445646481387373,-0.3368819101416677,kvalitetan
Beograd,0.0,83916.96442591108,6.0,5,True,0.21354144760778354,0.15633786982115308,kvalitetan
Nis,3.0,71206.16907252329,,14,True,-0.4440820198714848,0.5222919811705573,kvalitetan
Kragujevac,1.0,95048.70750563365,0.0,3,,-0.1027740231266184,0.30184230826154496,kvalitetan
